#MaryWhalen  - #PortSideNY,,,,,,,,,,,
7/11/23 12:00 AM : 1 Year,,,,,,,,,,,
,,PortSide NewYork,PortSide NewYork,PortSide NewYork,MaryWhalenAQI monitor,MaryWhalenAQI monitor,MaryWhalenAQI monitor,MaryWhalenAQI monitor,MaryWhalenAQI monitor,MaryWhalenAQI monitor,
,Barometer,"Vantage Vue, Wireless","Vantage Vue, Wireless","Vantage Vue, Wireless",AirLink,AirLink,AirLink,AirLink,AirLink,AirLink,
,,,,,,,,,,,
Date & Time,Barometer - in Hg,Avg Wind Speed - mph,Avg Wind Dir,Rain - in,AQI_adj,PM 1 - ug/m³,PM 2.5 - ug/m³,PM 10 - ug/m³,Temp - °F,Hum - %,AQI
10/26/23 2:00 PM,30.18,5,SE,0.00,35,15,18,19,76,47,62
10/26/23 2:15 PM,30.18,5,SE,0.00,33,14,17,18,76,46,60
10/26/23 2:30 PM,30.17,6,SSE,0.00,31,13,15,16,76,46,58
10/26/23 2:45 PM,30.17,6,SE,0.00,30,12,15,16,77,46,57
10/26/23 3:00 PM,30.17,6,SSE,0.00,29,12,15,15,77,45,56
10/26/23 3:15 PM,30.17,6,SE,0.00,27,12,14,14,77,45,54
10/26/23 3:30 PM,30.16,7,SSE,0.00,27,12,14,14,76,46,54
10/26/23 3:45 PM,30.16,7,SE,0.00,27,12,14,14,76,47,54
10/26/23 4:00 PM,30.16,7,SE,0.00,27,12,14,14,76,47,54
10/26/23 4:15 PM,30.16,6,SE,0.00,27,12,13,14,76,48,54
10/26/23 4:30 PM,30.16,6,SE,0.00,27,12,14,14,76,48,54
10/26/23 4:45 PM,30.16,6,SE,0.00,28,12,14,15,75,50,55
10/26/23 5:00 PM,30.16,5,SE,0.00,29,13,15,15,74,52,57
10/26/23 5:15 PM,30.16,5,SE,0.00,31,13,16,16,74,53,58
10/26/23 5:30 PM,30.16,5,ESE,0.00,33,14,16,17,74,54,60
10/26/23 5:45 PM,30.16,5,ESE,0.00,33,14,16,17,73,58,60
10/26/23 6:00 PM,30.16,4,ESE,0.00,35,14,17,18,72,61,62
10/26/23 6:15 PM,30.16,3,ESE,0.00,35,15,18,19,71,62,63
10/26/23 6:30 PM,30.17,3,ESE,0.00,36,15,18,19,70,63,63
10/26/23 6:45 PM,30.17,2,ESE,0.00,42,17,21,22,70,63,69
10/26/23 7:00 PM,30.17,1,ESE,0.00,47,18,24,25,70,64,75
10/26/23 7:15 PM,30.17,1,ESE,0.00,59,24,34,38,70,64,96
10/26/23 7:30 PM,30.17,1,SE,0.00,58,24,32,36,70,66,94
10/26/23 7:45 PM,30.17,0,N,0.00,53,21,28,29,69,69,84
10/26/23 8:00 PM,30.17,0,SE,0.00,50,19,25,26,68,72,78
10/26/23 8:15 PM,30.17,0,SE,0.00,48,19,24,25,67,72,76
10/26/23 8:30 PM,30.17,1,SE,0.00,47,18,23,25,66,68,75
10/26/23 8:45 PM,30.17,2,SE,0.00,44,18,22,23,67,64,72
10/26/23 9:00 PM,30.17,3,SE,0.00,47,18,23,25,67,64,75
10/26/23 9:15 PM,30.17,4,SE,0.00,42,17,21,22,68,63,70
10/26/23 9:30 PM,30.18,3,SE,0.00,44,18,22,23,68,63,72
10/26/23 9:45 PM,30.18,2,SE,0.00,47,19,23,24,67,64,75
10/26/23 10:00 PM,30.18,1,SE,0.00,45,19,23,24,67,65,73
10/26/23 10:15 PM,30.18,0,SSE,0.00,46,18,23,24,66,70,74
10/26/23 10:30 PM,30.18,1,S,0.00,38,16,19,20,64,70,65
10/26/23 10:45 PM,30.18,2,S,0.00,35,14,17,18,64,70,62
10/26/23 11:00 PM,30.18,2,SW,0.00,40,16,20,21,64,68,68
10/26/23 11:15 PM,30.18,3,SW,0.00,36,15,18,19,64,68,63
10/26/23 11:30 PM,30.18,2,SSW,0.00,36,15,18,19,65,68,64
10/26/23 11:45 PM,30.18,3,S,0.00,38,16,19,20,64,68,66
10/27/23 12:00 AM,30.18,3,SSW,0.00,39,16,20,20,64,68,67
10/27/23 12:15 AM,30.18,2,SSW,0.00,39,16,20,21,64,71,67
10/27/23 12:30 AM,30.18,4,SSW,0.00,42,18,21,22,63,72,70
10/27/23 12:45 AM,30.18,4,SSW,0.00,44,18,22,23,63,71,72
10/27/23 1:00 AM,30.18,2,SSW,0.00,45,18,22,23,63,74,73
10/27/23 1:15 AM,30.17,1,SSW,0.00,47,19,23,25,62,75,75
10/27/23 1:30 AM,30.17,1,SSW,0.00,47,19,23,24,62,79,75
10/27/23 1:45 AM,30.16,1,SSW,0.00,52,20,26,27,61,79,80
10/27/23 2:00 AM,30.16,3,SE,0.00,53,21,27,28,60,76,82
10/27/23 2:15 AM,30.16,1,ESE,0.00,52,20,26,27,61,77,80
10/27/23 2:30 AM,30.16,1,SE,0.00,52,20,26,27,61,79,80
10/27/23 2:45 AM,30.16,0,SE,0.00,53,21,27,28,61,77,82
10/27/23 3:00 AM,30.15,1,SE,0.00,52,20,26,27,61,77,80
10/27/23 3:15 AM,30.15,0,SE,0.00,51,20,26,27,61,78,79
10/27/23 3:30 AM,30.15,0,N,0.00,49,20,25,26,61,77,78
10/27/23 3:45 AM,30.15,0,SE,0.00,51,20,25,26,61,77,79
10/27/23 4:00 AM,30.15,1,SE,0.00,53,21,28,29,61,78,84
10/27/23 4:15 AM,30.14,0,SE,0.00,53,21,27,28,61,80,82
10/27/23 4:30 AM,30.15,0,SE,0.00,54,21,28,29,61,81,84
10/27/23 4:45 AM,30.14,1,SE,0.00,52,20,26,27,60,85,81
10/27/23 5:00 AM,30.14,0,N,0.00,53,21,27,28,60,88,83
10/27/23 5:15 AM,30.14,1,SE,0.00,54,21,29,30,60,89,86
10/27/23 5:30 AM,30.14,1,SSW,0.00,56,22,30,31,60,91,88
10/27/23 5:45 AM,30.14,1,SSW,0.00,58,24,32,35,60,88,93
10/27/23 6:00 AM,30.14,2,SSW,0.00,61,26,35,40,60,85,99
10/27/23 6:15 AM,30.14,2,SSW,0.00,60,25,34,40,60,87,98
10/27/23 6:30 AM,30.14,1,SSW,0.00,59,24,33,37,60,88,95
10/27/23 6:45 AM,30.14,2,SSW,0.00,58,23,32,35,60,88,92
10/27/23 7:00 AM,30.14,3,SSW,0.00,58,24,32,35,60,88,93
10/27/23 7:15 AM,30.14,4,SW,0.00,60,25,34,39,59,89,98
10/27/23 7:30 AM,30.13,3,SSW,0.00,60,26,34,39,59,88,98
10/27/23 7:45 AM,30.14,3,SSW,0.00,61,25,35,40,59,90,99
10/27/23 8:00 AM,30.14,3,SW,0.00,61,26,35,40,59,92,99
10/27/23 8:15 AM,30.15,4,SW,0.00,61,26,35,41,59,90,100
10/27/23 8:30 AM,30.15,4,SSW,0.00,62,26,36,42,60,88,102
10/27/23 8:45 AM,30.16,2,SSW,0.00,62,27,36,42,60,87,103
10/27/23 9:00 AM,30.16,3,SSW,0.00,63,27,37,43,61,88,104
10/27/23 9:15 AM,30.16,2,SSW,0.00,63,27,37,44,61,85,106
10/27/23 9:30 AM,30.16,3,SSW,0.00,63,27,37,44,62,84,105
10/27/23 9:45 AM,30.15,3,SSW,0.00,62,27,36,42,62,83,103
10/27/23 10:00 AM,30.15,2,SSW,0.00,64,27,38,45,62,84,107
10/27/23 10:15 AM,30.15,2,SSW,0.00,62,26,36,42,63,83,102
10/27/23 10:30 AM,30.15,2,S,0.00,63,27,37,43,63,78,104
10/27/23 10:45 AM,30.14,1,SSW,0.00,60,25,34,39,66,72,97
10/27/23 11:00 AM,30.14,2,SSW,0.00,62,26,36,41,66,74,102
10/27/23 11:15 AM,30.14,1,S,0.00,65,28,39,46,66,73,109
10/27/23 11:30 AM,30.14,1,S,0.00,63,27,37,43,66,73,104
10/27/23 11:45 AM,30.13,1,S,0.00,60,26,34,40,66,73,98
10/27/23 12:00 PM,30.12,1,SW,0.00,60,25,34,38,66,71,97
10/27/23 12:15 PM,30.13,2,W,0.00,59,24,33,37,67,72,95
10/27/23 12:30 PM,30.12,1,WSW,0.00,58,24,32,36,68,70,93
10/27/23 12:45 PM,30.11,2,SSW,0.00,56,22,30,32,68,68,89
10/27/23 1:00 PM,30.11,2,SSW,0.00,50,20,25,26,69,66,78
10/27/23 1:15 PM,30.10,2,SSW,0.00,49,19,24,26,69,63,77
10/27/23 1:30 PM,30.09,2,SSW,0.00,44,18,22,24,70,61,72
10/27/23 1:45 PM,30.09,2,SSW,0.00,47,19,23,25,71,61,75
10/27/23 2:00 PM,30.09,3,SSE,0.00,46,19,23,24,71,60,74
10/27/23 2:15 PM,30.08,2,SSE,0.00,41,17,20,21,71,59,68
10/27/23 2:30 PM,30.08,3,SSE,0.00,36,15,18,19,72,57,63
10/27/23 2:45 PM,30.07,3,SSE,0.00,34,14,17,18,72,57,62
10/27/23 3:00 PM,30.06,3,SSE,0.00,32,14,16,17,72,55,60
10/27/23 3:15 PM,30.05,3,SSE,0.00,29,12,14,15,74,54,56
10/27/23 3:30 PM,30.05,3,SE,0.00,27,12,13,14,74,53,54
10/27/23 3:45 PM,30.05,3,SE,0.00,27,12,13,14,74,53,54
10/27/23 4:00 PM,30.05,2,S,0.00,25,11,13,14,76,52,52
10/27/23 4:15 PM,30.03,4,SSE,0.00,38,15,19,20,75,55,65
10/27/23 4:30 PM,30.04,3,SSE,0.00,26,11,13,14,75,57,53
10/27/23 4:45 PM,30.04,4,SSE,0.00,30,13,15,16,74,60,57
10/27/23 5:00 PM,30.04,5,SE,0.00,31,13,16,17,73,62,58
10/27/23 5:15 PM,30.04,6,SE,0.00,34,14,17,18,72,63,61
10/27/23 5:30 PM,30.04,6,SE,0.00,34,14,17,18,71,64,61
10/27/23 5:45 PM,30.04,4,SE,0.00,36,14,18,19,71,66,63
10/27/23 6:00 PM,30.04,6,SE,0.00,38,15,19,20,69,68,65
10/27/23 6:15 PM,30.03,6,SE,0.00,32,13,16,18,68,68,60
10/27/23 6:30 PM,30.04,3,SSE,0.00,28,12,14,15,68,69,55
10/27/23 6:45 PM,30.04,5,SSE,0.00,34,14,17,18,68,72,61
10/27/23 7:00 PM,30.04,5,SSE,0.00,36,15,18,19,67,72,63
10/27/23 7:15 PM,30.04,5,SSE,0.00,35,15,18,19,67,74,62
10/27/23 7:30 PM,30.03,5,SSE,0.00,36,15,18,19,66,77,63
10/27/23 7:45 PM,30.03,5,SSE,0.00,33,14,16,18,66,78,60
10/27/23 8:00 PM,30.03,8,S,0.00,35,14,17,19,66,76,62
10/27/23 8:15 PM,30.03,7,S,0.00,40,16,20,22,66,78,68
10/27/23 8:30 PM,30.04,4,S,0.00,42,17,21,22,66,79,70
10/27/23 8:45 PM,30.04,3,S,0.00,46,18,23,25,66,80,74
10/27/23 9:00 PM,30.04,3,SSW,0.00,48,19,24,26,65,80,76
10/27/23 9:15 PM,30.04,3,SSW,0.00,51,20,26,27,65,81,79
10/27/23 9:30 PM,30.04,2,SSW,0.00,53,21,27,28,65,82,82
10/27/23 9:45 PM,30.04,2,SSW,0.00,51,20,25,27,65,82,79
10/27/23 10:00 PM,30.05,2,SSW,0.00,48,20,24,26,64,83,76
10/27/23 10:15 PM,30.04,1,SSW,0.00,48,19,24,25,64,82,76
10/27/23 10:30 PM,30.05,1,SW,0.00,47,19,23,24,64,82,75
10/27/23 10:45 PM,30.05,3,SSW,0.00,45,18,22,23,64,81,72
10/27/23 11:00 PM,30.05,3,SSW,0.00,43,18,21,22,64,80,71
10/27/23 11:15 PM,30.04,3,S,0.00,46,19,23,24,65,81,74
10/27/23 11:30 PM,30.05,2,SSE,0.00,49,20,24,25,64,81,77
10/27/23 11:45 PM,30.04,2,S,0.00,50,20,25,26,64,82,78
10/28/23 12:00 AM,30.04,1,SSW,0.00,51,20,26,27,64,82,79
10/28/23 12:15 AM,30.03,1,WSW,0.00,52,20,26,27,64,84,80
10/28/23 12:30 AM,30.03,0,SW,0.00,52,20,26,28,63,84,81
10/28/23 12:45 AM,30.03,0,N,0.00,52,20,26,28,63,85,81
10/28/23 1:00 AM,30.03,0,N,0.00,53,21,27,28,62,86,83
10/28/23 1:15 AM,30.03,0,N,0.00,55,22,29,30,62,87,86
10/28/23 1:30 AM,30.02,1,S,0.00,55,21,29,30,62,88,86
10/28/23 1:45 AM,30.02,2,SSE,0.00,54,21,28,29,62,87,84
10/28/23 2:00 AM,30.02,2,SSE,0.00,53,21,28,29,62,86,84
10/28/23 2:15 AM,30.02,1,SSE,0.00,54,21,28,29,62,88,85
10/28/23 2:30 AM,30.02,2,SSE,0.00,55,22,29,31,62,89,87
10/28/23 2:45 AM,30.01,2,SSE,0.00,57,23,31,34,62,89,91
10/28/23 3:00 AM,30.01,2,SE,0.00,56,22,30,32,62,88,89
10/28/23 3:15 AM,30.01,0,ESE,0.00,56,22,30,31,62,88,88
10/28/23 3:30 AM,30.01,1,S,0.00,54,22,28,29,62,88,85
10/28/23 3:45 AM,30.00,1,SSW,0.00,52,20,26,27,62,88,80
10/28/23 4:00 AM,30.00,0,SSW,0.00,48,19,24,25,62,90,76
10/28/23 4:15 AM,30.00,0,SSW,0.00,51,20,25,26,62,90,78
10/28/23 4:30 AM,29.99,0,SSW,0.00,53,21,27,28,61,90,82
10/28/23 4:45 AM,29.99,1,SSW,0.00,54,21,28,29,61,91,84
10/28/23 5:00 AM,30.00,1,SSW,0.00,51,20,26,27,61,93,80
10/28/23 5:15 AM,30.00,2,SSW,0.00,49,19,24,26,61,93,77
10/28/23 5:30 AM,30.00,1,SW,0.00,47,19,24,25,61,95,75
10/28/23 5:45 AM,30.00,1,SSW,0.00,48,19,24,25,61,93,76
10/28/23 6:00 AM,30.00,1,SSW,0.00,48,19,24,25,61,93,76
10/28/23 6:15 AM,30.00,2,SSW,0.00,50,20,25,26,61,92,78
10/28/23 6:30 AM,30.01,3,SW,0.00,49,20,25,26,61,92,77
10/28/23 6:45 AM,30.00,4,SW,0.00,53,21,27,29,61,92,83
10/28/23 7:00 AM,30.01,3,SW,0.00,53,21,27,28,61,92,83
10/28/23 7:15 AM,30.01,3,SW,0.00,49,19,24,25,62,91,77
10/28/23 7:30 AM,30.02,1,WSW,0.00,50,20,25,26,62,91,78
10/28/23 7:45 AM,30.02,3,W,0.00,49,20,24,25,61,91,77
10/28/23 8:00 AM,30.02,2,WSW,0.00,47,19,24,25,62,87,75
10/28/23 8:15 AM,30.03,1,SW,0.00,46,19,23,24,65,81,74
10/28/23 8:30 AM,30.03,1,SW,0.00,45,18,23,24,68,76,73
10/28/23 8:45 AM,30.04,1,SW,0.00,45,18,23,24,71,71,73
10/28/23 9:00 AM,30.04,2,SW,0.00,51,20,26,27,71,71,79
10/28/23 9:15 AM,30.04,3,SW,0.00,52,20,26,27,71,70,80
10/28/23 9:30 AM,30.04,2,SW,0.00,49,19,25,26,72,66,78
10/28/23 9:45 AM,30.03,2,SW,0.00,47,19,23,24,75,61,75
