"#MaryWhalen  - #PortSideNY"
"7/11/23 12:00 AM : 1 Year"
"","","PortSide NewYork","PortSide NewYork","PortSide NewYork","PortSide NewYork","PortSide NewYork","MaryWhalenAQI monitor","MaryWhalenAQI monitor","MaryWhalenAQI monitor","MaryWhalenAQI monitor","MaryWhalenAQI monitor"
"","Barometer","Vantage Vue, Wireless","Vantage Vue, Wireless","Vantage Vue, Wireless","Vantage Vue, Wireless","Vantage Vue, Wireless","AirLink","AirLink","AirLink","AirLink","AirLink"
"","","","","","","","","","","",""
"Date & Time","Barometer - in Hg","Temp - °F","Hum - %","Avg Wind Speed - mph","Avg Wind Dir","Rain - in","AQI","PM 1 - ug/m³","PM 2.5 - ug/m³","PM 10 - ug/m³","Temp - °F"
"9/5/23 7:45 PM","29.91","84","67","3","NW","0.00","87","21","29","30","84"
"9/5/23 8:00 PM","29.92","84","66","3","NW","0.00","87","21","29","31","84"
"9/5/23 8:15 PM","29.92","84","67","3","NW","0.00","88","21","30","31","83"
"9/5/23 8:30 PM","29.92","84","68","2","NW","0.00","87","22","29","31","83"
"9/5/23 8:45 PM","29.92","84","68","1","W","0.00","89","22","30","32","83"
"9/5/23 9:00 PM","29.92","84","69","1","WSW","0.00","89","22","30","32","83"
"9/5/23 9:15 PM","29.92","84","68","3","WNW","0.00","89","22","30","32","82"
"9/5/23 9:30 PM","29.92","84","70","2","WNW","0.00","95","23","33","37","82"
"9/5/23 9:45 PM","29.92","83","72","0","N","0.00","96","24","34","38","82"
"9/5/23 10:00 PM","29.92","82","72","1","WNW","0.00","99","24","35","40","81"
"9/5/23 10:15 PM","29.92","82","72","0","WNW","0.00","103","25","36","42","81"
"9/5/23 10:30 PM","29.92","82","74","1","WNW","0.00","109","27","39","46","81"
"9/5/23 10:45 PM","29.92","81","74","2","SW","0.00","115","28","41","49","80"
"9/5/23 11:00 PM","29.91","82","72","1","SSW","0.00","111","27","39","47","81"
"9/5/23 11:15 PM","29.91","82","73","0","SSW","0.00","110","27","39","47","81"
"9/5/23 11:30 PM","29.91","82","74","0","SSW","0.00","107","26","38","45","80"
"9/5/23 11:45 PM","29.92","81","77","1","SSW","0.00","112","28","40","48","80"
"9/6/23 12:00 AM","29.92","80","79","1","SSW","0.00","120","29","43","52","80"
"9/6/23 12:15 AM","29.92","80","80","1","SSW","0.00","121","29","43","52","79"
"9/6/23 12:30 AM","29.91","80","79","0","SSW","0.00","119","29","43","51","79"
"9/6/23 12:45 AM","29.91","80","79","1","SSW","0.00","120","29","43","52","79"
"9/6/23 1:00 AM","29.91","79","82","1","SSW","0.00","123","30","44","54","79"
"9/6/23 1:15 AM","29.91","79","83","0","SSW","0.00","120","29","43","52","79"
"9/6/23 1:30 AM","29.91","78","82","0","SSW","0.00","122","30","44","53","79"
"9/6/23 1:45 AM","29.90","79","81","1","SSW","0.00","111","28","40","47","79"
"9/6/23 2:00 AM","29.90","80","80","0","SSW","0.00","105","26","37","44","79"
"9/6/23 2:15 AM","29.90","80","80","1","SSW","0.00","104","26","37","43","79"
"9/6/23 2:30 AM","29.90","80","80","0","SSW","0.00","104","25","37","43","79"
"9/6/23 2:45 AM","29.90","80","77","3","WNW","0.00","96","24","34","38","79"
"9/6/23 3:00 AM","29.90","81","76","3","WNW","0.00","93","23","32","35","79"
"9/6/23 3:15 AM","29.89","81","77","3","NW","0.00","94","23","32","36","79"
"9/6/23 3:30 AM","29.89","80","80","2","WNW","0.00","95","23","33","37","79"
"9/6/23 3:45 AM","29.89","80","81","2","WNW","0.00","97","24","34","38","78"
"9/6/23 4:00 AM","29.89","80","82","3","WNW","0.00","99","24","35","40","78"
"9/6/23 4:15 AM","29.89","79","80","4","WNW","0.00","98","24","34","39","78"
"9/6/23 4:30 AM","29.89","80","79","5","NW","0.00","94","23","33","36","78"
"9/6/23 4:45 AM","29.89","80","80","6","NW","0.00","94","23","33","36","78"
"9/6/23 5:00 AM","29.89","80","80","4","NW","0.00","93","23","32","35","78"
"9/6/23 5:15 AM","29.88","79","81","3","NW","0.00","95","23","33","36","77"
"9/6/23 5:30 AM","29.88","79","82","2","WNW","0.00","95","23","33","36","77"
"9/6/23 5:45 AM","29.88","78","82","2","NW","0.00","95","24","33","37","77"
"9/6/23 6:00 AM","29.88","78","82","2","WNW","0.00","96","24","34","37","77"
"9/6/23 6:15 AM","29.88","78","84","2","WSW","0.00","99","25","35","40","76"
"9/6/23 6:30 AM","29.88","77","85","2","WSW","0.00","108","27","38","45","76"
"9/6/23 6:45 AM","29.89","77","83","4","W","0.00","105","26","37","43","76"
"9/6/23 7:00 AM","29.89","78","83","5","WNW","0.00","96","23","34","38","76"
"9/6/23 7:15 AM","29.89","78","83","5","W","0.00","96","23","33","37","76"
"9/6/23 7:30 AM","29.89","78","82","4","WNW","0.00","96","23","34","38","77"
"9/6/23 7:45 AM","29.89","78","81","4","NW","0.00","94","23","32","36","79"
"9/6/23 8:00 AM","29.90","79","80","4","NW","0.00","92","22","32","34","81"
"9/6/23 8:15 AM","29.89","79","78","5","NW","0.00","87","21","29","31","83"
"9/6/23 8:30 AM","29.89","80","76","5","NW","0.00","86","21","29","30","84"
"9/6/23 8:45 AM","29.90","80","75","4","NW","0.00","86","21","29","30","86"
"9/6/23 9:00 AM","29.90","81","72","4","NW","0.00","84","20","28","29","88"
"9/6/23 9:15 AM","29.90","82","71","5","NW","0.00","83","20","27","28","89"
"9/6/23 9:30 AM","29.90","82","67","6","NW","0.00","78","19","25","26","89"
"9/6/23 9:45 AM","29.90","83","65","6","NW","0.00","73","18","22","23","89"
"9/6/23 10:00 AM","29.89","83","66","6","NNW","0.00","74","18","23","24","91"
"9/6/23 10:15 AM","29.89","84","65","4","NNW","0.00","76","19","24","25","95"
"9/6/23 10:30 AM","29.89","84","64","4","NW","0.00","75","18","23","24","96"
"9/6/23 10:45 AM","29.89","85","62","4","NW","0.00","72","18","22","23","96"
"9/6/23 11:00 AM","29.89","85","61","3","NW","0.00","70","17","21","22","99"
"9/6/23 11:15 AM","29.88","86","59","4","NW","0.00","69","17","21","22","100"
"9/6/23 11:30 AM","29.88","86","59","3","NW","0.00","72","17","22","23","100"
"9/6/23 11:45 AM","29.87","87","57","2","WNW","0.00","72","18","22","23","101"
"9/6/23 12:00 PM","29.87","88","56","3","SSW","0.00","76","19","24","25","97"
"9/6/23 12:15 PM","29.86","89","54","2","SSW","0.00","79","20","26","26","96"
"9/6/23 12:30 PM","29.86","90","52","2","SSW","0.00","77","19","25","26","97"
"9/6/23 12:45 PM","29.86","90","50","2","SSW","0.00","75","19","24","24","98"
"9/6/23 1:00 PM","29.85","90","50","2","SSW","0.00","76","19","24","25","98"
"9/6/23 1:15 PM","29.85","91","49","2","S","0.00","75","19","24","24","99"
"9/6/23 1:30 PM","29.84","91","49","2","W","0.00","76","18","24","25","100"
"9/6/23 1:45 PM","29.84","90","50","2","NNW","0.00","80","19","26","27","101"
"9/6/23 2:00 PM","29.83","91","52","4","SSW","0.00","83","21","28","28","97"
"9/6/23 2:15 PM","29.83","91","49","3","SSW","0.00","87","21","29","31","95"
"9/6/23 2:30 PM","29.82","92","49","2","SW","0.00","87","22","29","31","96"
"9/6/23 2:45 PM","29.82","92","49","4","S","0.00","88","22","30","32","95"
"9/6/23 3:00 PM","29.81","91","48","4","SSE","0.00","89","22","30","32","94"
"9/6/23 3:15 PM","29.81","91","51","4","S","0.00","89","22","30","33","94"
"9/6/23 3:30 PM","29.81","91","50","4","S","0.00","87","22","29","31","93"
"9/6/23 3:45 PM","29.81","92","47","3","S","0.00","87","21","29","30","94"
"9/6/23 4:00 PM","29.81","92","48","4","S","0.00","86","21","29","30","94"
"9/6/23 4:15 PM","29.81","92","46","3","SSW","0.00","81","20","26","28","95"
"9/6/23 4:30 PM","29.80","93","46","3","SSW","0.00","80","20","26","27","95"
"9/6/23 4:45 PM","29.80","93","44","2","SSW","0.00","75","19","24","24","95"
"9/6/23 5:00 PM","29.80","93","44","2","SW","0.00","70","17","21","22","95"
"9/6/23 5:15 PM","29.80","93","45","3","SW","0.00","70","17","21","22","94"
"9/6/23 5:30 PM","29.80","92","47","3","W","0.00","67","16","20","20","94"
"9/6/23 5:45 PM","29.80","92","48","3","W","0.00","70","17","21","22","95"
"9/6/23 6:00 PM","29.80","92","48","3","WSW","0.00","70","17","21","22","96"
"9/6/23 6:15 PM","29.79","91","51","4","WNW","0.00","66","15","19","20","94"
"9/6/23 6:30 PM","29.80","90","52","4","WNW","0.00","65","15","19","20","93"
"9/6/23 6:45 PM","29.80","90","51","4","WNW","0.00","68","16","20","21","92"
"9/6/23 7:00 PM","29.80","89","50","4","WNW","0.00","62","14","17","18","90"
"9/6/23 7:15 PM","29.80","88","51","3","NW","0.00","59","13","16","17","89"
"9/6/23 7:30 PM","29.80","88","53","3","NW","0.00","63","14","18","18","88"
"9/6/23 7:45 PM","29.80","87","55","3","NW","0.00","63","14","18","19","87"
"9/6/23 8:00 PM","29.80","87","56","3","NW","0.00","64","15","18","19","86"
"9/6/23 8:15 PM","29.80","87","56","3","NW","0.00","69","17","21","22","85"
"9/6/23 8:30 PM","29.81","87","56","2","NW","0.00","69","17","21","21","85"
"9/6/23 8:45 PM","29.81","87","57","1","WNW","0.00","71","18","22","22","85"
"9/6/23 9:00 PM","29.81","86","58","1","WNW","0.00","71","18","22","22","84"
"9/6/23 9:15 PM","29.81","86","58","1","W","0.00","74","18","23","24","84"
"9/6/23 9:30 PM","29.81","86","58","1","W","0.00","70","17","21","22","84"
"9/6/23 9:45 PM","29.80","86","60","1","W","0.00","73","18","22","23","84"
"9/6/23 10:00 PM","29.81","85","62","0","W","0.00","70","17","21","22","83"
"9/6/23 10:15 PM","29.80","85","62","0","W","0.00","69","17","21","22","83"
"9/6/23 10:30 PM","29.80","84","64","0","N","0.00","72","18","22","23","82"
"9/6/23 10:45 PM","29.80","84","64","0","N","0.00","72","18","22","23","82"
"9/6/23 11:00 PM","29.80","84","64","0","N","0.00","74","19","23","24","82"
"9/6/23 11:15 PM","29.80","84","65","0","W","0.00","79","20","25","26","82"
"9/6/23 11:30 PM","29.80","84","66","1","W","0.00","90","23","30","32","82"
"9/6/23 11:45 PM","29.79","84","66","2","W","0.00","89","23","30","32","82"
"9/7/23 12:00 AM","29.79","84","66","2","W","0.00","88","22","30","31","82"
"9/7/23 12:15 AM","29.79","84","67","2","SSW","0.00","85","22","28","29","82"
"9/7/23 12:30 AM","29.78","83","67","2","SSW","0.00","84","21","28","29","82"
"9/7/23 12:45 AM","29.79","83","67","1","SSW","0.00","86","22","29","30","81"
"9/7/23 1:00 AM","29.79","83","68","2","SSW","0.00","85","22","28","29","81"
"9/7/23 1:15 AM","29.78","82","70","2","SSW","0.00","86","22","29","30","81"
"9/7/23 1:30 AM","29.78","82","71","1","SSW","0.00","86","22","29","30","80"
"9/7/23 1:45 AM","29.78","81","72","1","SSW","0.00","87","22","29","31","80"
"9/7/23 2:00 AM","29.78","81","72","1","SSW","0.00","87","22","29","30","80"
"9/7/23 2:15 AM","29.78","81","72","1","SSW","0.00","88","22","30","31","79"
"9/7/23 2:30 AM","29.79","81","72","2","SSW","0.00","89","22","30","32","79"
"9/7/23 2:45 AM","29.79","80","73","3","SSW","0.00","91","23","31","33","79"
"9/7/23 3:00 AM","29.78","80","74","2","SSW","0.00","92","23","32","34","78"
"9/7/23 3:15 AM","29.78","80","74","2","SSW","0.00","91","23","31","34","78"
"9/7/23 3:30 AM","29.79","80","75","2","SSW","0.00","90","23","31","33","78"
"9/7/23 3:45 AM","29.78","79","77","3","SSW","0.00","93","24","32","35","77"
"9/7/23 4:00 AM","29.79","79","78","2","SSW","0.00","92","23","32","34","77"
"9/7/23 4:15 AM","29.79","78","78","1","SSW","0.00","91","23","31","33","77"
"9/7/23 4:30 AM","29.79","79","77","1","SSW","0.00","91","23","31","34","78"
"9/7/23 4:45 AM","29.79","79","76","1","SSW","0.00","91","23","31","34","78"
"9/7/23 5:00 AM","29.80","79","76","1","SSW","0.00","92","23","32","34","77"
"9/7/23 5:15 AM","29.80","79","77","1","SSW","0.00","91","23","31","34","77"
"9/7/23 5:30 AM","29.81","79","77","1","SSW","0.00","91","23","31","33","77"
"9/7/23 5:45 AM","29.81","78","78","1","SSW","0.00","92","23","32","34","77"
"9/7/23 6:00 AM","29.81","78","80","2","SSW","0.00","94","24","32","35","76"
"9/7/23 6:15 AM","29.81","78","80","2","SSW","0.00","94","24","32","35","76"
"9/7/23 6:30 AM","29.82","78","80","1","SSW","0.00","92","23","32","34","76"
"9/7/23 6:45 AM","29.82","77","81","1","SSW","0.00","94","24","32","36","76"
"9/7/23 7:00 AM","29.83","77","81","2","SSW","0.00","92","23","31","34","76"
"9/7/23 7:15 AM","29.83","77","81","2","SSW","0.00","93","24","32","36","76"
"9/7/23 7:30 AM","29.83","78","80","3","SW","0.00","102","26","36","41","76"
"9/7/23 7:45 AM","29.83","78","79","1","SSW","0.00","114","30","41","48","79"
"9/7/23 8:00 AM","29.83","79","77","2","SSW","0.00","107","28","38","44","82"
"9/7/23 8:15 AM","29.83","80","76","2","SSW","0.00","98","25","34","39","84"
"9/7/23 8:30 AM","29.84","80","75","1","SSW","0.00","98","25","34","39","86"
"9/7/23 8:45 AM","29.83","82","71","1","SSW","0.00","96","24","34","38","89"
"9/7/23 9:00 AM","29.83","83","68","1","SSW","0.00","94","24","32","36","91"
"9/7/23 9:15 AM","29.83","84","67","2","SSW","0.00","91","23","31","34","93"
"9/7/23 9:30 AM","29.84","84","66","1","SSW","0.00","93","24","32","36","94"
"9/7/23 9:45 AM","29.84","85","64","1","SSW","0.00","89","23","30","32","94"
"9/7/23 10:00 AM","29.84","86","62","2","SSW","0.00","88","23","30","32","95"
"9/7/23 10:15 AM","29.84","87","60","2","S","0.00","86","22","29","30","96"
"9/7/23 10:30 AM","29.84","88","59","2","S","0.00","87","22","29","31","97"
"9/7/23 10:45 AM","29.84","89","56","2","SSW","0.00","83","20","27","29","98"
"9/7/23 11:00 AM","29.84","90","55","2","SSW","0.00","81","20","26","28","98"
"9/7/23 11:15 AM","29.84","90","54","3","SSW","0.00","82","20","27","28","97"
"9/7/23 11:30 AM","29.85","90","53","3","SSE","0.00","84","21","28","29","97"
"9/7/23 11:45 AM","29.84","90","53","3","S","0.00","87","22","29","31","97"
"9/7/23 12:00 PM","29.84","91","50","3","SSW","0.00","86","22","29","31","98"
"9/7/23 12:15 PM","29.84","91","54","4","S","0.00","84","21","28","29","97"
"9/7/23 12:30 PM","29.84","91","52","4","S","0.00","80","21","26","27","96"
"9/7/23 12:45 PM","29.83","92","49","4","S","0.00","75","19","24","24","96"
"9/7/23 1:00 PM","29.83","92","48","6","S","0.00","78","20","25","25","95"
"9/7/23 1:15 PM","29.83","92","46","7","SSE","0.00","68","18","20","21","94"
"9/7/23 1:30 PM","29.83","93","47","7","SSE","0.00","65","16","19","19","94"
"9/7/23 1:45 PM","29.82","92","48","7","SSE","0.00","69","18","21","21","94"
"9/7/23 2:00 PM","29.81","92","50","8","SSE","0.00","71","18","22","22","92"
"9/7/23 2:15 PM","29.81","92","50","8","SE","0.00","74","19","23","24","93"
"9/7/23 2:30 PM","29.81","92","50","9","ESE","0.00","74","19","23","24","92"
"9/7/23 2:45 PM","29.80","92","50","9","SE","0.00","72","18","22","23","92"
"9/7/23 3:00 PM","29.80","92","51","10","SE","0.00","75","19","23","24","91"
"9/7/23 3:15 PM","29.80","91","51","11","ESE","0.00","74","20","23","24","90"
"9/7/23 3:30 PM","29.80","91","51","11","E","0.00","71","18","22","22","90"
"9/7/23 3:45 PM","29.80","91","50","10","ESE","0.00","72","18","22","23","89"
"9/7/23 4:00 PM","29.79","90","52","13","ESE","0.00","79","20","25","26","88"
"9/7/23 4:15 PM","29.79","90","51","13","ESE","0.00","80","21","26","27","88"
"9/7/23 4:30 PM","29.79","90","52","12","ESE","0.00","83","21","28","28","88"
"9/7/23 4:45 PM","29.78","89","53","13","SE","0.00","86","22","29","30","87"
"9/7/23 5:00 PM","29.79","90","54","12","ESE","0.00","84","21","28","29","88"
"9/7/23 5:15 PM","29.79","89","55","13","ESE","0.00","86","22","29","30","87"
"9/7/23 5:30 PM","29.79","89","55","13","ESE","0.00","87","22","29","30","86"
"9/7/23 5:45 PM","29.80","89","56","13","ESE","0.00","87","22","29","31","86"
"9/7/23 6:00 PM","29.80","88","57","11","ESE","0.00","87","22","29","31","85"
"9/7/23 6:15 PM","29.79","88","58","11","ESE","0.00","89","23","30","32","85"
"9/7/23 6:30 PM","29.80","87","59","12","ESE","0.00","89","23","30","32","84"
"9/7/23 6:45 PM","29.80","87","59","12","ESE","0.00","90","23","30","32","84"
"9/7/23 7:00 PM","29.81","86","62","11","ESE","0.00","89","23","30","32","83"
"9/7/23 7:15 PM","29.80","86","62","9","ESE","0.00","91","23","31","33","83"
"9/7/23 7:30 PM","29.80","86","64","10","ESE","0.00","91","23","31","33","83"
"9/7/23 7:45 PM","29.82","85","66","8","ESE","0.00","93","23","32","35","83"
"9/7/23 8:00 PM","29.85","85","65","6","SE","0.00","92","23","32","34","83"
"9/7/23 8:15 PM","29.86","83","67","7","SW","0.00","91","23","31","34","82"
"9/7/23 8:30 PM","29.86","83","56","10","NW","0.00","52","10","12","13","81"
"9/7/23 8:45 PM","29.86","82","57","7","NW","0.00","34","7","8","9","81"
"9/7/23 9:00 PM","29.86","82","56","8","NW","0.00","33","7","8","8","80"
"9/7/23 9:15 PM","29.87","81","57","6","NW","0.00","27","6","6","7","79"
"9/7/23 9:30 PM","29.87","81","60","3","NW","0.00","27","6","6","7","79"
"9/7/23 9:45 PM","29.86","80","59","1","NW","0.00","30","6","7","8","79"
"9/7/23 10:00 PM","29.88","80","60","3","WNW","0.00","30","6","7","8","79"
"9/7/23 10:15 PM","29.89","80","59","9","WNW","0.00","22","4","5","6","78"
"9/7/23 10:30 PM","29.89","80","61","6","NW","0.00","26","5","6","7","78"
"9/7/23 10:45 PM","29.89","80","61","7","NW","0.00","25","5","6","6","78"
"9/7/23 11:00 PM","29.89","80","60","6","NW","0.00","21","4","5","5","78"
"9/7/23 11:15 PM","29.88","79","61","6","NNW","0.00","21","4","5","5","78"
"9/7/23 11:30 PM","29.87","79","59","4","NNW","0.00","22","5","5","6","78"
"9/7/23 11:45 PM","29.89","80","60","3","N","0.00","22","4","5","5","78"
"9/8/23 12:00 AM","29.89","80","63","2","NW","0.00","25","5","6","6","78"
"9/8/23 12:15 AM","29.88","79","60","2","NW","0.00","25","5","6","6","78"
"9/8/23 12:30 AM","29.87","80","56","5","N","0.00","26","5","6","7","78"
"9/8/23 12:45 AM","29.87","81","56","6","N","0.00","25","5","6","6","78"
"9/8/23 1:00 AM","29.89","80","65","11","NW","0.00","25","5","6","6","78"
"9/8/23 1:15 AM","29.91","78","68","8","NW","0.00","28","6","7","8","76"
"9/8/23 1:30 AM","29.90","76","74","9","NNW","0.00","32","6","8","8","75"
"9/8/23 1:45 AM","29.91","76","75","5","NNW","0.00","36","7","9","9","74"
"9/8/23 2:00 AM","29.90","76","72","5","N","0.00","39","8","9","10","74"
"9/8/23 2:15 AM","29.89","77","68","3","NNE","0.00","41","8","10","10","75"
"9/8/23 2:30 AM","29.88","78","68","5","N","0.00","40","8","10","10","76"
"9/8/23 2:45 AM","29.88","78","67","4","N","0.00","36","7","9","9","76"
"9/8/23 3:00 AM","29.89","78","66","5","N","0.00","34","7","8","9","76"
"9/8/23 3:15 AM","29.88","78","65","4","N","0.00","29","6","7","7","76"
"9/8/23 3:30 AM","29.88","78","64","4","NNE","0.00","27","5","6","7","76"
"9/8/23 3:45 AM","29.88","78","63","4","NNE","0.00","25","5","6","6","76"
"9/8/23 4:00 AM","29.88","78","64","4","NNE","0.00","24","5","6","6","76"
"9/8/23 4:15 AM","29.88","78","66","2","NNE","0.00","26","5","6","7","76"
"9/8/23 4:30 AM","29.89","77","68","2","NNE","0.00","28","6","7","7","76"
"9/8/23 4:45 AM","29.88","77","69","2","N","0.00","32","6","8","8","76"
"9/8/23 5:00 AM","29.88","77","70","2","N","0.00","36","7","8","9","75"
"9/8/23 5:15 AM","29.88","77","71","2","N","0.00","42","8","10","11","75"
"9/8/23 5:30 AM","29.89","77","72","2","N","0.00","49","9","12","12","75"
"9/8/23 5:45 AM","29.90","77","73","1","NNW","0.00","54","11","14","14","75"
"9/8/23 6:00 AM","29.91","76","75","1","NW","0.00","52","10","12","13","75"
"9/8/23 6:15 AM","29.91","76","80","1","NNE","0.00","68","15","20","21","75"
"9/8/23 6:30 AM","29.90","77","82","3","E","0.00","93","22","32","36","75"
"9/8/23 6:45 AM","29.90","77","86","4","E","0.00","102","24","36","42","75"
"9/8/23 7:00 AM","29.91","77","89","3","ESE","0.00","115","27","41","49","75"
"9/8/23 7:15 AM","29.91","77","89","3","ESE","0.00","118","28","43","51","76"
"9/8/23 7:30 AM","29.92","77","89","2","E","0.00","120","28","43","52","76"
"9/8/23 7:45 AM","29.93","77","90","4","ESE","0.00","122","29","44","54","76"
"9/8/23 8:00 AM","29.92","77","87","2","SSW","0.00","109","26","39","46","76"
"9/8/23 8:15 AM","29.92","76","85","2","WNW","0.00","85","20","28","30","77"
"9/8/23 8:30 AM","29.93","76","85","2","W","0.00","76","17","24","25","77"
"9/8/23 8:45 AM","29.93","76","85","1","W","0.00","77","18","25","26","78"
"9/8/23 9:00 AM","29.93","77","86","1","W","0.00","91","22","31","34","79"
"9/8/23 9:15 AM","29.93","78","84","2","W","0.00","88","21","30","32","80"
"9/8/23 9:30 AM","29.94","78","83","2","W","0.00","93","22","32","36","83"
"9/8/23 9:45 AM","29.95","80","84","2","WSW","0.00","103","25","36","42","86"
"9/8/23 10:00 AM","29.96","79","86","3","SW","0.00","110","26","39","46","83"
"9/8/23 10:15 AM","29.95","79","84","2","SSW","0.00","112","27","40","47","82"
"9/8/23 10:30 AM","29.95","80","84","3","SW","0.00","113","27","40","48","82"
"9/8/23 10:45 AM","29.95","80","81","1","S","0.00","112","27","40","47","84"
"9/8/23 11:00 AM","29.95","82","82","3","WSW","0.00","112","27","40","48","88"
"9/8/23 11:15 AM","29.96","81","82","4","W","0.00","111","27","39","47","89"
"9/8/23 11:30 AM","29.95","81","80","3","W","0.00","113","27","40","48","90"
"9/8/23 11:45 AM","29.95","82","80","5","W","0.00","111","27","40","47","91"
"9/8/23 12:00 PM","29.95","83","76","3","WSW","0.00","114","28","41","49","90"
"9/8/23 12:15 PM","29.95","84","74","3","WSW","0.00","110","27","39","47","92"
"9/8/23 12:30 PM","29.96","85","76","4","WSW","0.00","113","27","40","48","93"
"9/8/23 12:45 PM","29.95","84","74","4","WSW","0.00","112","27","40","47","92"
"9/8/23 1:00 PM","29.95","85","72","4","SW","0.00","110","27","39","46","91"
"9/8/23 1:15 PM","29.95","86","62","4","SSW","0.00","98","25","34","39","92"
"9/8/23 1:30 PM","29.94","88","64","6","SSW","0.00","94","24","33","36","91"
"9/8/23 1:45 PM","29.94","88","67","7","SE","0.00","105","27","37","43","90"
"9/8/23 2:00 PM","29.93","88","70","7","ESE","0.00","105","27","37","44","89"
"9/8/23 2:15 PM","29.94","86","74","11","ESE","0.00","109","28","39","46","85"
"9/8/23 2:30 PM","29.92","84","76","11","E","0.00","111","28","39","47","82"
"9/8/23 2:45 PM","29.94","83","78","12","ESE","0.00","107","27","38","45","80"
